Transaction_id	Date	Day	Bulan	Year	Product_id	Product_Name	Category	Qty	Leftovers	Day_old	Distributor_Price	Selling_Price	Day_Old_Price	Sold_Normal_Qty	Sold_Day_Old	Total_Sold	Final_Balance	Revenue	Cost_Day_Old	COGS	Total_Profit	Sell_Through_Rate
TRX002131	12/13/2023	Rabu	Dec	2023	S002	Sop	Sayur & Lauk	25	5	0	7000	8000	0	20	0	20	5	160000	0	140000	20000	0.80
TRX007435	12/13/2023	Rabu	Dec	2023	K016	Tahu Bakso	Kue	11	4	0	2500	3000	0	7	0	7	4	21000	0	17500	3500	0.64
TRX008054	12/13/2023	Rabu	Dec	2023	K030	Tahu Brontak	Kue	36	9	3	1500	2000	1500	27	3	30	6	58500	4500	40500	22500	0.83
TRX004353	12/13/2023	Rabu	Dec	2023	K026	Terang Bulan	Kue	9	4	3	1500	2000	1500	5	3	8	1	14500	4500	7500	11500	0.89
TRX001842	12/13/2023	Rabu	Dec	2023	K002	Weci	Kue	25	4	2	1500	2000	1500	21	2	23	2	45000	3000	31500	16500	0.92
TRX004460	12/14/2023	Kamis	Dec	2023	N004	Ayam Bakar	Nasi	18	4	0	9000	10000	0	14	0	14	4	140000	0	126000	14000	0.78
TRX007740	12/14/2023	Kamis	Dec	2023	N004	Ayam Bakar	Nasi	9	3	3	9000	10000	3500	6	3	9	0	70500	10500	54000	27000	1.00
TRX001011	12/14/2023	Kamis	Dec	2023	N005	Ayam Katsu	Nasi	7	2	0	9000	10000	0	5	0	5	2	50000	0	45000	5000	0.71
TRX001763	12/14/2023	Kamis	Dec	2023	S010	Bakwan	Sayur & Lauk	26	6	0	1000	2000	0	20	0	20	6	40000	0	20000	20000	0.77
TRX005479	12/14/2023	Kamis	Dec	2023	K013	Risoles Rogut	Kue	53	9	0	2000	2500	0	44	0	44	9	110000	0	88000	22000	0.83
TRX004504	12/14/2023	Kamis	Dec	2023	K030	Tahu Brontak	Kue	47	12	0	1500	2000	0	35	0	35	12	70000	0	52500	17500	0.74
TRX002215	12/14/2023	Kamis	Dec	2023	K027	Talam	Kue	36	8	0	1500	2000	0	28	0	28	8	56000	0	42000	14000	0.78
TRX001449	12/15/2023	Jumat	Dec	2023	S004	Bali	Sayur & Lauk	16	0	0	10000	11000	0	16	0	16	0	176000	0	160000	16000	1.00
TRX000709	12/15/2023	Jumat	Dec	2023	K031	Kukus	Kue	12	2	0	2000	2500	0	10	0	10	2	25000	0	20000	5000	0.83
TRX000252	12/15/2023	Jumat	Dec	2023	K023	Pie Susu	Kue	26	6	0	2000	2500	0	20	0	20	6	50000	0	40000	10000	0.77
TRX005545	12/15/2023	Jumat	Dec	2023	K028	Pizza	Kue	30	8	0	4500	5000	0	22	0	22	8	110000	0	99000	11000	0.73
TRX000271	12/15/2023	Jumat	Dec	2023	K021	Sawut	Kue	6	0	0	2500	3000	0	6	0	6	0	18000	0	15000	3000	1.00
TRX004672	12/15/2023	Jumat	Dec	2023	S003	Sop Merah	Sayur & Lauk	13	2	0	11500	12500	0	11	0	11	2	137500	0	126500	11000	0.85
TRX009708	12/15/2023	Jumat	Dec	2023	K030	Tahu Brontak	Kue	48	11	0	1500	2000	0	37	0	37	11	74000	0	55500	18500	0.77
TRX003597	12/15/2023	Jumat	Dec	2023	S006	Tewel	Sayur & Lauk	11	1	0	7000	8000	0	10	0	10	1	80000	0	70000	10000	0.91
TRX008002	12/16/2023	Sabtu	Dec	2023	N004	Ayam Bakar	Nasi	27	2	0	9000	10000	0	25	0	25	2	250000	0	225000	25000	0.93
TRX009522	12/16/2023	Sabtu	Dec	2023	S012	Kering Tempe	Sayur & Lauk	34	3	0	6500	7500	0	31	0	31	3	232500	0	201500	31000	0.91
TRX007113	12/16/2023	Sabtu	Dec	2023	N009	Nasi Cokot	Nasi	32	1	0	5000	6000	0	31	0	31	1	186000	0	155000	31000	0.97
TRX004149	12/16/2023	Sabtu	Dec	2023	K009	Nogosari	Kue	26	3	0	2000	2500	0	23	0	23	3	57500	0	46000	11500	0.88
TRX008697	12/16/2023	Sabtu	Dec	2023	K001	Pastel	Kue	43	3	0	2500	3000	0	40	0	40	3	120000	0	100000	20000	0.93
TRX005390	12/16/2023	Sabtu	Dec	2023	K007	Piscok	Kue	25	1	1	2000	2500	1500	24	1	25	0	61500	1500	48000	15000	1.00
TRX000579	12/16/2023	Sabtu	Dec	2023	K008	Risol Mayo	Kue	60	2	2	4000	4500	1500	58	2	60	0	264000	3000	232000	35000	1.00
TRX006811	12/16/2023	Sabtu	Dec	2023	K013	Risoles Rogut	Kue	48	2	0	2000	2500	0	46	0	46	2	115000	0	92000	23000	0.96
TRX003428	12/16/2023	Sabtu	Dec	2023	K002	Weci	Kue	46	2	0	1500	2000	0	44	0	44	2	88000	0	66000	22000	0.96
TRX009289	12/16/2023	Sabtu	Dec	2023	K002	Weci	Kue	31	2	2	1500	2000	1500	29	2	31	0	61000	3000	43500	20500	1.00
TRX001301	12/17/2023	Minggu	Dec	2023	S012	Kering Tempe	Sayur & Lauk	32	5	0	6500	7500	0	27	0	27	5	202500	0	175500	27000	0.84
TRX008027	12/17/2023	Minggu	Dec	2023	K009	Nogosari	Kue	17	3	1	2000	2500	1500	14	1	15	2	36500	1500	28000	10000	0.88
TRX007758	12/17/2023	Minggu	Dec	2023	K001	Pastel	Kue	29	1	1	2500	3000	1500	28	1	29	0	85500	1500	70000	17000	1.00
TRX002421	12/17/2023	Minggu	Dec	2023	K018	Pukis	Kue	33	2	0	2000	2500	0	31	0	31	2	77500	0	62000	15500	0.94
TRX009052	12/17/2023	Minggu	Dec	2023	K011	Roti Pelangi	Kue	8	1	0	2000	2500	0	7	0	7	1	17500	0	14000	3500	0.88
TRX001180	12/18/2023	Senin	Dec	2023	S004	Bali	Sayur & Lauk	16	5	0	10000	11000	0	11	0	11	5	121000	0	110000	11000	0.69
TRX009932	12/18/2023	Senin	Dec	2023	K003	Donat Ayam	Kue	8	3	0	2500	3000	0	5	0	5	3	15000	0	12500	2500	0.63
TRX003417	12/18/2023	Senin	Dec	2023	K020	Getuk	Kue	11	2	0	4500	5000	0	9	0	9	2	45000	0	40500	4500	0.82
TRX004833	12/18/2023	Senin	Dec	2023	K031	Kukus	Kue	6	0	0	2000	2500	0	6	0	6	0	15000	0	12000	3000	1.00
TRX003924	12/18/2023	Senin	Dec	2023	K002	Weci	Kue	15	2	0	1500	2000	0	13	0	13	2	26000	0	19500	6500	0.87
TRX007274	12/18/2023	Senin	Dec	2023	K002	Weci	Kue	14	1	0	1500	2000	0	13	0	13	1	26000	0	19500	6500	0.93
TRX000800	12/19/2023	Selasa	Dec	2023	N003	Ayam Geprek	Nasi	5	2	1	9000	10000	3500	3	1	4	1	33500	3500	27000	10000	0.80
TRX005445	12/19/2023	Selasa	Dec	2023	N003	Ayam Geprek	Nasi	16	5	4	9000	10000	3500	11	4	15	1	124000	14000	99000	39000	0.94
TRX001981	12/19/2023	Selasa	Dec	2023	K014	Gabin	Kue	24	5	0	2000	2500	0	19	0	19	5	47500	0	38000	9500	0.79
TRX002907	12/19/2023	Selasa	Dec	2023	S012	Kering Tempe	Sayur & Lauk	16	6	6	6500	7500	5000	10	6	16	0	105000	30000	65000	70000	1.00
TRX002250	12/19/2023	Selasa	Dec	2023	S013	Sambel Goreng Kentang	Sayur & Lauk	8	1	0	10000	11000	0	7	0	7	1	77000	0	70000	7000	0.88
TRX007611	12/19/2023	Selasa	Dec	2023	S005	Sayur Asem	Sayur & Lauk	16	6	3	6000	7000	5000	10	3	13	3	85000	15000	60000	40000	0.81
TRX008488	12/19/2023	Selasa	Dec	2023	S005	Sayur Asem	Sayur & Lauk	29	6	0	6000	7000	0	23	0	23	6	161000	0	138000	23000	0.79
TRX008765	12/19/2023	Selasa	Dec	2023	S005	Sayur Asem	Sayur & Lauk	39	11	9	6000	7000	5000	28	9	37	2	241000	45000	168000	118000	0.95
TRX009642	12/19/2023	Selasa	Dec	2023	S002	Sop	Sayur & Lauk	19	3	3	7000	8000	5000	16	3	19	0	143000	15000	112000	46000	1.00
TRX006803	12/19/2023	Selasa	Dec	2023	S003	Sop Merah	Sayur & Lauk	13	3	0	11500	12500	0	10	0	10	3	125000	0	115000	10000	0.77
TRX002518	12/19/2023	Selasa	Dec	2023	K027	Talam	Kue	29	14	9	1500	2000	1500	15	9	24	5	43500	13500	22500	34500	0.83
TRX002647	12/20/2023	Rabu	Dec	2023	N002	Ayam Teriyaki	Nasi	20	3	0	10000	11000	0	17	0	17	3	187000	0	170000	17000	0.85
TRX002626	12/20/2023	Rabu	Dec	2023	K017	Brownis	Kue	22	10	6	4500	5000	1500	12	6	18	4	69000	9000	54000	24000	0.82
TRX002737	12/20/2023	Rabu	Dec	2023	S009	Perkedel	Sayur & Lauk	15	3	2	6000	7000	5000	12	2	14	1	94000	10000	72000	32000	0.93
TRX008712	12/20/2023	Rabu	Dec	2023	K008	Risol Mayo	Kue	53	10	0	4000	4500	0	43	0	43	10	193500	0	172000	21500	0.81
TRX008879	12/20/2023	Rabu	Dec	2023	K029	Roti Boy	Kue	5	1	1	2500	3000	1500	4	1	5	0	13500	1500	10000	5000	1.00
TRX000377	12/20/2023	Rabu	Dec	2023	K021	Sawut	Kue	13	0	0	2500	3000	0	13	0	13	0	39000	0	32500	6500	1.00
TRX006541	12/20/2023	Rabu	Dec	2023	S011	Tempe Tahu Bacem	Sayur & Lauk	32	9	0	6000	7000	0	23	0	23	9	161000	0	138000	23000	0.72
TRX009399	12/20/2023	Rabu	Dec	2023	K002	Weci	Kue	15	3	2	1500	2000	1500	12	2	14	1	27000	3000	18000	12000	0.93
TRX001582	12/21/2023	Kamis	Dec	2023	N002	Ayam Teriyaki	Nasi	22	5	0	10000	11000	0	17	0	17	5	187000	0	170000	17000	0.77
TRX009132	12/21/2023	Kamis	Dec	2023	S012	Kering Tempe	Sayur & Lauk	34	12	0	6500	7500	0	22	0	22	12	165000	0	143000	22000	0.65
TRX001809	12/21/2023	Kamis	Dec	2023	K022	Otok-Otok	Kue	21	9	0	2500	3000	0	12	0	12	9	36000	0	30000	6000	0.57
TRX005645	12/21/2023	Kamis	Dec	2023	K022	Otok-Otok	Kue	22	8	0	2500	3000	0	14	0	14	8	42000	0	35000	7000	0.64
TRX003632	12/21/2023	Kamis	Dec	2023	S009	Perkedel	Sayur & Lauk	29	8	2	6000	7000	5000	21	2	23	6	157000	10000	126000	41000	0.79
TRX005099	12/21/2023	Kamis	Dec	2023	S006	Tewel	Sayur & Lauk	18	6	2	7000	8000	5000	12	2	14	4	106000	10000	84000	32000	0.78
TRX005734	12/22/2023	Jumat	Dec	2023	K006	Bakpao Kacang Tanah	Kue	8	4	3	2500	3000	1500	4	3	7	1	16500	4500	10000	11000	0.88
TRX004124	12/22/2023	Jumat	Dec	2023	S010	Bakwan	Sayur & Lauk	26	1	0	1000	2000	0	25	0	25	1	50000	0	25000	25000	0.96
TRX009244	12/22/2023	Jumat	Dec	2023	S004	Bali	Sayur & Lauk	7	1	0	10000	11000	0	6	0	6	1	66000	0	60000	6000	0.86
TRX000388	12/22/2023	Jumat	Dec	2023	K017	Brownis	Kue	22	7	4	4500	5000	1500	15	4	19	3	81000	6000	67500	19500	0.86
TRX002391	12/22/2023	Jumat	Dec	2023	K017	Brownis	Kue	9	3	0	4500	5000	0	6	0	6	3	30000	0	27000	3000	0.67
TRX009487	12/22/2023	Jumat	Dec	2023	S007	Cecek Tahu	Sayur & Lauk	6	1	0	6500	7500	0	5	0	5	1	37500	0	32500	5000	0.83
TRX009571	12/22/2023	Jumat	Dec	2023	K031	Kukus	Kue	22	7	0	2000	2500	0	15	0	15	7	37500	0	30000	7500	0.68
TRX003094	12/22/2023	Jumat	Dec	2023	S013	Sambel Goreng Kentang	Sayur & Lauk	10	3	3	10000	11000	5000	7	3	10	0	92000	15000	70000	37000	1.00
TRX005796	12/22/2023	Jumat	Dec	2023	S005	Sayur Asem	Sayur & Lauk	30	8	0	6000	7000	0	22	0	22	8	154000	0	132000	22000	0.73
TRX006346	12/23/2023	Sabtu	Dec	2023	K003	Donat Ayam	Kue	37	3	0	2500	3000	0	34	0	34	3	102000	0	85000	17000	0.92
TRX001573	12/23/2023	Sabtu	Dec	2023	K012	Kroket	Kue	21	4	0	2000	2500	0	17	0	17	4	42500	0	34000	8500	0.81
TRX005465	12/23/2023	Sabtu	Dec	2023	N009	Nasi Cokot	Nasi	7	0	0	5000	6000	0	7	0	7	0	42000	0	35000	7000	1.00
TRX002722	12/23/2023	Sabtu	Dec	2023	N001	Nasi Gudeg	Nasi	19	1	0	10000	11000	0	18	0	18	1	198000	0	180000	18000	0.95
TRX002307	12/23/2023	Sabtu	Dec	2023	S003	Sop Merah	Sayur & Lauk	22	5	0	11500	12500	0	17	0	17	5	212500	0	195500	17000	0.77
TRX003491	12/23/2023	Sabtu	Dec	2023	S003	Sop Merah	Sayur & Lauk	28	1	0	11500	12500	0	27	0	27	1	337500	0	310500	27000	0.96
TRX004163	12/23/2023	Sabtu	Dec	2023	K026	Terang Bulan	Kue	19	0	0	1500	2000	0	19	0	19	0	38000	0	28500	9500	1.00
TRX006938	12/24/2023	Minggu	Dec	2023	S013	Sambel Goreng Kentang	Sayur & Lauk	11	3	3	10000	11000	5000	8	3	11	0	103000	15000	80000	38000	1.00
TRX009969	12/24/2023	Minggu	Dec	2023	S002	Sop	Sayur & Lauk	31	2	0	7000	8000	0	29	0	29	2	232000	0	203000	29000	0.94
TRX001192	12/24/2023	Minggu	Dec	2023	K027	Talam	Kue	33	2	1	1500	2000	1500	31	1	32	1	63500	1500	46500	18500	0.97
TRX000109	12/24/2023	Minggu	Dec	2023	S011	Tempe Tahu Bacem	Sayur & Lauk	31	1	0	6000	7000	0	30	0	30	1	210000	0	180000	30000	0.97
TRX004881	12/25/2023	Senin	Dec	2023	N005	Ayam Katsu	Nasi	8	4	0	9000	10000	0	4	0	4	4	40000	0	36000	4000	0.50
TRX006710	12/25/2023	Senin	Dec	2023	N005	Ayam Katsu	Nasi	21	3	1	9000	10000	3500	18	1	19	2	183500	3500	162000	25000	0.90
TRX000084	12/25/2023	Senin	Dec	2023	N002	Ayam Teriyaki	Nasi	3	0	0	10000	11000	0	3	0	3	0	33000	0	30000	3000	1.00
TRX001599	12/25/2023	Senin	Dec	2023	K028	Pizza	Kue	17	4	4	4500	5000	1500	13	4	17	0	71000	6000	58500	18500	1.00
TRX000462	12/25/2023	Senin	Dec	2023	S013	Sambel Goreng Kentang	Sayur & Lauk	12	3	2	10000	11000	5000	9	2	11	1	109000	10000	90000	29000	0.92
TRX008080	12/25/2023	Senin	Dec	2023	S011	Tempe Tahu Bacem	Sayur & Lauk	27	8	7	6000	7000	5000	19	7	26	1	168000	35000	114000	89000	0.96
TRX007050	12/26/2023	Selasa	Dec	2023	N004	Ayam Bakar	Nasi	17	5	3	9000	10000	3500	12	3	15	2	130500	10500	108000	33000	0.88
TRX008985	12/26/2023	Selasa	Dec	2023	N002	Ayam Teriyaki	Nasi	15	6	5	10000	11000	3500	9	5	14	1	116500	17500	90000	44000	0.93
TRX008556	12/26/2023	Selasa	Dec	2023	K017	Brownis	Kue	8	2	2	4500	5000	1500	6	2	8	0	33000	3000	27000	9000	1.00
TRX005457	12/26/2023	Selasa	Dec	2023	S008	Kare Ayam	Sayur & Lauk	22	5	3	10000	11000	5000	17	3	20	2	202000	15000	170000	47000	0.91
TRX007809	12/26/2023	Selasa	Dec	2023	K015	Lumpia Rebung	Kue	23	9	9	3000	3500	1500	14	9	23	0	62500	13500	42000	34000	1.00
TRX000387	12/26/2023	Selasa	Dec	2023	N009	Nasi Cokot	Nasi	4	2	0	5000	6000	0	2	0	2	2	12000	0	10000	2000	0.50
TRX002439	12/26/2023	Selasa	Dec	2023	K019	Ongol-Ongol	Kue	18	7	3	1500	2000	1500	11	3	14	4	26500	4500	16500	14500	0.78
TRX003391	12/26/2023	Selasa	Dec	2023	K018	Pukis	Kue	31	9	5	2000	2500	1500	22	5	27	4	62500	7500	44000	26000	0.87
TRX006050	12/26/2023	Selasa	Dec	2023	K021	Sawut	Kue	25	9	5	2500	3000	1500	16	5	21	4	55500	7500	40000	23000	0.84
TRX001584	12/26/2023	Selasa	Dec	2023	K002	Weci	Kue	16	5	3	1500	2000	1500	11	3	14	2	26500	4500	16500	14500	0.88
TRX005110	12/27/2023	Rabu	Dec	2023	S007	Cecek Tahu	Sayur & Lauk	9	4	4	6500	7500	5000	5	4	9	0	57500	20000	32500	45000	1.00
TRX001123	12/27/2023	Rabu	Dec	2023	K028	Pizza	Kue	15	3	0	4500	5000	0	12	0	12	3	60000	0	54000	6000	0.80
TRX002035	12/27/2023	Rabu	Dec	2023	K028	Pizza	Kue	9	3	0	4500	5000	0	6	0	6	3	30000	0	27000	3000	0.67
TRX005428	12/27/2023	Rabu	Dec	2023	K028	Pizza	Kue	19	8	0	4500	5000	0	11	0	11	8	55000	0	49500	5500	0.58
TRX004840	12/27/2023	Rabu	Dec	2023	K018	Pukis	Kue	13	2	0	2000	2500	0	11	0	11	2	27500	0	22000	5500	0.85
TRX002949	12/27/2023	Rabu	Dec	2023	K008	Risol Mayo	Kue	39	3	0	4000	4500	0	36	0	36	3	162000	0	144000	18000	0.92
TRX008256	12/27/2023	Rabu	Dec	2023	S005	Sayur Asem	Sayur & Lauk	13	2	0	6000	7000	0	11	0	11	2	77000	0	66000	11000	0.85
TRX005636	12/27/2023	Rabu	Dec	2023	N008	Siomay	Nasi	8	1	1	9000	10000	3500	7	1	8	0	73500	3500	63000	14000	1.00
TRX004009	12/27/2023	Rabu	Dec	2023	S003	Sop Merah	Sayur & Lauk	16	4	0	11500	12500	0	12	0	12	4	150000	0	138000	12000	0.75
TRX001786	12/27/2023	Rabu	Dec	2023	K002	Weci	Kue	49	13	0	1500	2000	0	36	0	36	13	72000	0	54000	18000	0.73
TRX002615	12/27/2023	Rabu	Dec	2023	K002	Weci	Kue	13	4	0	1500	2000	0	9	0	9	4	18000	0	13500	4500	0.69
TRX006633	12/27/2023	Rabu	Dec	2023	K002	Weci	Kue	20	5	0	1500	2000	0	15	0	15	5	30000	0	22500	7500	0.75
TRX005114	12/28/2023	Kamis	Dec	2023	N005	Ayam Katsu	Nasi	8	3	2	9000	10000	3500	5	2	7	1	57000	7000	45000	19000	0.88
TRX009907	12/28/2023	Kamis	Dec	2023	K017	Brownis	Kue	37	10	0	4500	5000	0	27	0	27	10	135000	0	121500	13500	0.73
TRX001292	12/28/2023	Kamis	Dec	2023	K004	Donat Blueberry	Kue	11	2	1	2500	3000	1500	9	1	10	1	28500	1500	22500	7500	0.91
TRX003355	12/28/2023	Kamis	Dec	2023	S008	Kare Ayam	Sayur & Lauk	32	10	0	10000	11000	0	22	0	22	10	242000	0	220000	22000	0.69
TRX008214	12/28/2023	Kamis	Dec	2023	K007	Piscok	Kue	29	2	0	2000	2500	0	27	0	27	2	67500	0	54000	13500	0.93
TRX004617	12/28/2023	Kamis	Dec	2023	S013	Sambel Goreng Kentang	Sayur & Lauk	23	7	0	10000	11000	0	16	0	16	7	176000	0	160000	16000	0.70
TRX003339	12/28/2023	Kamis	Dec	2023	S001	Sayur Bayam	Sayur & Lauk	22	8	0	5000	6000	0	14	0	14	8	84000	0	70000	14000	0.64
TRX007133	12/28/2023	Kamis	Dec	2023	N008	Siomay	Nasi	6	1	0	9000	10000	0	5	0	5	1	50000	0	45000	5000	0.83
TRX002616	12/28/2023	Kamis	Dec	2023	K030	Tahu Brontak	Kue	25	9	6	1500	2000	1500	16	6	22	3	41000	9000	24000	26000	0.88
TRX007769	12/28/2023	Kamis	Dec	2023	K027	Talam	Kue	27	8	0	1500	2000	0	19	0	19	8	38000	0	28500	9500	0.70
TRX006962	12/29/2023	Jumat	Dec	2023	K013	Risoles Rogut	Kue	45	5	2	2000	2500	1500	40	2	42	3	103000	3000	80000	26000	0.93
TRX001260	12/29/2023	Jumat	Dec	2023	K021	Sawut	Kue	24	7	3	2500	3000	1500	17	3	20	4	55500	4500	42500	17500	0.83
TRX009493	12/29/2023	Jumat	Dec	2023	K021	Sawut	Kue	32	3	0	2500	3000	0	29	0	29	3	87000	0	72500	14500	0.91
TRX002213	12/29/2023	Jumat	Dec	2023	S002	Sop	Sayur & Lauk	7	1	0	7000	8000	0	6	0	6	1	48000	0	42000	6000	0.86
TRX001832	12/29/2023	Jumat	Dec	2023	S011	Tempe Tahu Bacem	Sayur & Lauk	10	1	0	6000	7000	0	9	0	9	1	63000	0	54000	9000	0.90
TRX002037	12/29/2023	Jumat	Dec	2023	K002	Weci	Kue	57	5	0	1500	2000	0	52	0	52	5	104000	0	78000	26000	0.91
TRX006617	12/30/2023	Sabtu	Dec	2023	N005	Ayam Katsu	Nasi	29	2	1	9000	10000	3500	27	1	28	1	273500	3500	243000	34000	0.97
TRX001091	12/30/2023	Sabtu	Dec	2023	S004	Bali	Sayur & Lauk	28	3	2	10000	11000	5000	25	2	27	1	285000	10000	250000	45000	0.96
TRX003137	12/30/2023	Sabtu	Dec	2023	K024	Dadar Gulung	Kue	25	2	2	2500	3000	1500	23	2	25	0	72000	3000	57500	17500	1.00
TRX007689	12/30/2023	Sabtu	Dec	2023	N009	Nasi Cokot	Nasi	12	0	0	5000	6000	0	12	0	12	0	72000	0	60000	12000	1.00
TRX005320	12/30/2023	Sabtu	Dec	2023	K007	Piscok	Kue	11	0	0	2000	2500	0	11	0	11	0	27500	0	22000	5500	1.00
TRX003024	12/30/2023	Sabtu	Dec	2023	K013	Risoles Rogut	Kue	36	1	1	2000	2500	1500	35	1	36	0	89000	1500	70000	20500	1.00
TRX000520	12/30/2023	Sabtu	Dec	2023	S013	Sambel Goreng Kentang	Sayur & Lauk	20	2	2	10000	11000	5000	18	2	20	0	208000	10000	180000	38000	1.00
TRX007217	12/30/2023	Sabtu	Dec	2023	K030	Tahu Brontak	Kue	55	3	2	1500	2000	1500	52	2	54	1	107000	3000	78000	32000	0.98
TRX006256	12/30/2023	Sabtu	Dec	2023	K027	Talam	Kue	35	3	2	1500	2000	1500	32	2	34	1	67000	3000	48000	22000	0.97
TRX007451	12/30/2023	Sabtu	Dec	2023	K002	Weci	Kue	50	1	0	1500	2000	0	49	0	49	1	98000	0	73500	24500	0.98
TRX004727	12/31/2023	Minggu	Dec	2023	K007	Piscok	Kue	19	1	0	2000	2500	0	18	0	18	1	45000	0	36000	9000	0.95
TRX002032	12/31/2023	Minggu	Dec	2023	K029	Roti Boy	Kue	29	3	0	2500	3000	0	26	0	26	3	78000	0	65000	13000	0.90
TRX003042	12/31/2023	Minggu	Dec	2023	S002	Sop	Sayur & Lauk	30	2	0	7000	8000	0	28	0	28	2	224000	0	196000	28000	0.93
TRX007004	12/31/2023	Minggu	Dec	2023	S002	Sop	Sayur & Lauk	22	1	0	7000	8000	0	21	0	21	1	168000	0	147000	21000	0.95
TRX008100	1/1/2024	Senin	Jan	2024	N002	Ayam Teriyaki	Nasi	18	6	0	10000	11000	0	12	0	12	6	132000	0	120000	12000	0.67
TRX006942	1/1/2024	Senin	Jan	2024	K024	Dadar Gulung	Kue	7	0	0	2500	3000	0	7	0	7	0	21000	0	17500	3500	1.00
TRX000358	1/1/2024	Senin	Jan	2024	S008	Kare Ayam	Sayur & Lauk	25	5	0	10000	11000	0	20	0	20	5	220000	0	200000	20000	0.80
TRX007629	1/1/2024	Senin	Jan	2024	K010	Mendut	Kue	31	14	12	2000	2500	1500	17	12	29	2	60500	18000	34000	44500	0.94
TRX008181	1/1/2024	Senin	Jan	2024	N008	Siomay	Nasi	8	1	0	9000	10000	0	7	0	7	1	70000	0	63000	7000	0.88
TRX004321	1/1/2024	Senin	Jan	2024	K005	Tusuk	Kue	30	8	6	2500	3000	1500	22	6	28	2	75000	9000	55000	29000	0.93
TRX004697	1/1/2024	Senin	Jan	2024	K002	Weci	Kue	16	7	3	1500	2000	1500	9	3	12	4	22500	4500	13500	13500	0.75
TRX000736	1/2/2024	Selasa	Jan	2024	N004	Ayam Bakar	Nasi	18	8	5	9000	10000	3500	10	5	15	3	117500	17500	90000	45000	0.83
TRX002670	1/2/2024	Selasa	Jan	2024	K006	Bakpao Kacang Tanah	Kue	31	9	0	2500	3000	0	22	0	22	9	66000	0	55000	11000	0.71
TRX005923	1/2/2024	Selasa	Jan	2024	S007	Cecek Tahu	Sayur & Lauk	18	5	4	6500	7500	5000	13	4	17	1	117500	20000	84500	53000	0.94
TRX009859	1/2/2024	Selasa	Jan	2024	K014	Gabin	Kue	32	7	4	2000	2500	1500	25	4	29	3	68500	6000	50000	24500	0.91
TRX005970	1/2/2024	Selasa	Jan	2024	K025	Martabak	Kue	16	2	0	2500	3000	0	14	0	14	2	42000	0	35000	7000	0.88
TRX005131	1/2/2024	Selasa	Jan	2024	K019	Ongol-Ongol	Kue	10	4	1	1500	2000	1500	6	1	7	3	13500	1500	9000	6000	0.70
TRX004007	1/2/2024	Selasa	Jan	2024	K007	Piscok	Kue	16	4	4	2000	2500	1500	12	4	16	0	36000	6000	24000	18000	1.00
TRX004111	1/2/2024	Selasa	Jan	2024	K029	Roti Boy	Kue	27	7	0	2500	3000	0	20	0	20	7	60000	0	50000	10000	0.74
TRX007184	1/2/2024	Selasa	Jan	2024	K002	Weci	Kue	49	15	12	1500	2000	1500	34	12	46	3	86000	18000	51000	53000	0.94
TRX008414	1/3/2024	Rabu	Jan	2024	N004	Ayam Bakar	Nasi	7	1	0	9000	10000	0	6	0	6	1	60000	0	54000	6000	0.86
TRX003075	1/3/2024	Rabu	Jan	2024	K031	Kukus	Kue	23	5	4	2000	2500	1500	18	4	22	1	51000	6000	36000	21000	0.96
TRX003045	1/3/2024	Rabu	Jan	2024	K019	Ongol-Ongol	Kue	29	7	4	1500	2000	1500	22	4	26	3	50000	6000	33000	23000	0.90
TRX003306	1/3/2024	Rabu	Jan	2024	K023	Pie Susu	Kue	9	1	0	2000	2500	0	8	0	8	1	20000	0	16000	4000	0.89
TRX007279	1/3/2024	Rabu	Jan	2024	K011	Roti Pelangi	Kue	11	3	0	2000	2500	0	8	0	8	3	20000	0	16000	4000	0.73
TRX003783	1/3/2024	Rabu	Jan	2024	S013	Sambel Goreng Kentang	Sayur & Lauk	6	1	0	10000	11000	0	5	0	5	1	55000	0	50000	5000	0.83
TRX008806	1/3/2024	Rabu	Jan	2024	S002	Sop	Sayur & Lauk	17	3	0	7000	8000	0	14	0	14	3	112000	0	98000	14000	0.82
TRX001508	1/3/2024	Rabu	Jan	2024	K016	Tahu Bakso	Kue	41	11	0	2500	3000	0	30	0	30	11	90000	0	75000	15000	0.73
TRX002324	1/3/2024	Rabu	Jan	2024	S006	Tewel	Sayur & Lauk	12	2	0	7000	8000	0	10	0	10	2	80000	0	70000	10000	0.83
TRX006531	1/3/2024	Rabu	Jan	2024	K005	Tusuk	Kue	16	4	0	2500	3000	0	12	0	12	4	36000	0	30000	6000	0.75
TRX001005	1/4/2024	Kamis	Jan	2024	S010	Bakwan	Sayur & Lauk	21	2	1	1000	2000	5000	19	1	20	1	43000	5000	19000	29000	0.95
TRX008577	1/4/2024	Kamis	Jan	2024	K010	Mendut	Kue	25	11	6	2000	2500	1500	14	6	20	5	44000	9000	28000	25000	0.80
TRX006152	1/4/2024	Kamis	Jan	2024	N001	Nasi Gudeg	Nasi	5	0	0	10000	11000	0	5	0	5	0	55000	0	50000	5000	1.00
TRX006004	1/4/2024	Kamis	Jan	2024	K022	Otok-Otok	Kue	26	12	0	2500	3000	0	14	0	14	12	42000	0	35000	7000	0.54
TRX002378	1/4/2024	Kamis	Jan	2024	S009	Perkedel	Sayur & Lauk	22	6	3	6000	7000	5000	16	3	19	3	127000	15000	96000	46000	0.86
